year,document_id,paper,question_number,subquestion,marks,question_text,segmentation_status,topic_v2,subtopic_v2,mapping_method_v2,mapping_confidence_v2,signature_id_v2,_source,inherited_v2,inherited_from_v2,source_type,document_type,source_text_file,extraction_quality,marks_all_found,question_char_count,segment_index,question_id,topic,subtopic,mapping_method,rule_id,mapping_confidence,taxonomy_version
2017,2017_nov_p1_exam_maths,P1,7.0,7.2.1,,"D,{(x +1)3x-7)] (2)
dy . 3; ~6(C«<CO;SCd
722 if yeViP-2 450 (4)
[12]
Copyright reserved Please turn over

===== Page 7 =====
Mathematics/P1 7 DBE/November 2017
NSC",missing_marks,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p2_exam_maths,P2,7.0,7.1,1.0,Write down the size of ABC.,ok,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p2_exam_maths,P2,7.0,7.2,,"Show that AC = Ktany (4)
sin x",missing_marks,TRIG,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p2_exam_maths,P2,7.0,7.3,,"If it is further given that DAC=2x and AD = AC, show that the distance DC
between the players at D and C is 2k tan y. (5)
[10]
Copyright reserved Please turn over

===== Page 10 =====
Mathematics/P2 10 DBE/November 2017
NSC
Give reasons for your statements in QUESTIONS 8, 9, 10 and 11.",missing_marks,SEQ,,signature,high,nsc_term_to_term,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p1_exam_maths,P1,8.0,8.1,5.0,Show that f has a point of inflection at x = 2.,ok,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p1_exam_maths,P1,8.0,8.2,4.0,"Sketch the graph of f, clearly indicating the intercepts with the axes and the turning
points.",ok,CALC,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p1_exam_maths,P1,8.0,8.3,2.0,For which values of x will y=~—f (x) be concave down?,ok,CALC,,signature,high,nsc_concave,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p1_exam_maths,P1,8.0,8.4,,Use your graph to answer the following questions:,stem,CALC,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p1_exam_maths,P1,8.0,8.4.1,15.0,"Determine the coordinates of the local maximum of h if
A(x) = f(x-2)+3. (2)
842 Claire claims that f’ (2) =1.
Do you agree with Claire? Justify your answer. (2)",ok,CALC,,signature,medium,nsc_maximum,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p2_exam_maths,P2,8.0,8.1,,"Calculate, with reasons, the size of:",stem,EUCL,,signature,high,with_reasons,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p2_exam_maths,P2,8.0,8.1.1,3.0,A,ok,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p2_exam_maths,P2,8.0,8.1.2,2.0,"C,",ok,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p2_exam_maths,P2,8.0,8.2,,"Prove, with a reason, that CF is a tangent to the circle passing through points C, D

and E, (2)

[7]

Copyright reserved Please turn over

===== Page 11 =====
Mathematics/P2 11 DBE/November 2017
NSC",missing_marks,CALC,,signature,high,tangent_gradient,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p1_exam_maths,P1,9.0,9,,"QUESTION 9
An aerial view of a stretch of road is shown in the diagram below. The road can be described by
the function y=x°+2, x>0 ifthe coordinate axes (dotted lines) are chosen as shown in the
diagram.
Benny sits at a vantage point B(O ; 3) and observes a car, P, travelling along the road.
*B(0; 3)
y=x° +2; x>0
a: a: <
Calculate the distance between Benny and the car, when the car is closest to Benny. [7]
Copyright reserved Please turn over

===== Page 8 =====
Mathematics/P 1 8 DBE/November 2017
NSC",no_sub_markers,AGEO,,signature,high,distance,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p2_exam_maths,P2,9.0,9.1,,Prove that:,stem,EUCL,,struct,medium,STRUCT_EUCL,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p2_exam_maths,P2,9.0,9.1.1,2.0,FG || BC,ok,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p2_exam_maths,P2,9.0,9.1.2,,"AH _AE (3)

HK ED",missing_marks,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p2_exam_maths,P2,9.0,9.2,,"If it is further given that AH = 15 and ED = 12, calculate the length of EK. (5)
[10]

Copyright reserved Please turn over

===== Page 12 =====
Mathematics/P2 12 DBE/November 2017
NSC",missing_marks,FUNC,,signature,medium,nsc_length,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p1_exam_maths,P1,10.0,10.1,4.0,Draw a Venn diagram to illustrate the information above.,ok,PROB,,signature,high,venn,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p1_exam_maths,P1,10.0,10.2,2.0,Calculate the value of x.,ok,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p1_exam_maths,P1,10.0,10.3,3.0,"Calculate the probability that a learner, chosen randomly, uses only ONE of these
applications. (2)",ok,PROB,,signature,medium,nsc_probability,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p2_exam_maths,P2,10.0,10.1,1.0,Give a reason why OV MN.,ok,EUCL,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p2_exam_maths,P2,10.0,10.2,,Prove that:,stem,EUCL,,struct,medium,STRUCT_EUCL,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p2_exam_maths,P2,10.0,10.2.1,2.0,MN || TS,ok,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p2_exam_maths,P2,10.0,10.2.2,4.0,TMNS is acyclic quadrilateral,ok,EUCL,,signature,high,cyclic_quad,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p2_exam_maths,P2,10.0,10.2.3,,"OS . MN =20N . WS (5)

[12]

Copyright reserved Please turn over

===== Page 13 =====
Mathematics/P2 13 DBE/November 2017
NSC",missing_marks,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p1_exam_maths,P1,11.0,11.1,3.0,"How many different clients can be identified with a coding system that is made up of
TWO letters and TWO digits?",ok,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p1_exam_maths,P1,11.0,11.2,,"Determine the least number of digits that is required for a company to uniquely
identify 700 000 clients using their coding system. (3)
[6]
TOTAL: 150
Copyright reserved

===== Page 9 =====
Mathematics/P 1 DBE/November 2017
NSC
INFORMATION SHEET: MATHEMATICS
—b+\b* —4ac
x =——__—_—_—
2a
A=P(l+ni) A= P(1-ni) A=P(1-i)"" A= P(1+i)”
T, =at+(n-l)d S, = 5 a+ (n-Dd]
T, =ar"""" S _ alr” -1) ;r#l S,=—-;-ler<l
. r—1 l-r
i i
; h) ~ f(x)
(x) = lim L(x th)- Ff)
Le h->0 h
i aes Xp +X, yy +y
d=y(x, —x,)* +(y, ~y,)? Ma)
_ _y _ y27V _
y=mxt+e y-y, =m(x-x,) m= ++ m=tan@
x2 ~*)
(x—a) +(y-b) =r?
InAABC: 4 Fe
snA sinB~ sinC
a* =b* +¢? —2bce.cos A
area AABC = = absinC
sin(a+ B) = sina.cos# + cosa.sin sina — B) = sina.cos# —cosa.sin£
cofat B) =cosa.cos#—sina.sinB cosar— B) = cosa@.cos# +sina.sinZ
[cos? a-—sin’a@
cos2a@ =<41—-2sin’ a sin2a@ = 2sina.cosa
[pcos a-l
7 2
_ ee: ; Dil, —x)
x = OO ———
nh n
n(A) _
P(A) = a8) P(A or B) = P(A) + P(B) — P(A and B)
nh
Di @- xy -3)
p=ath b= SS
Yeas ox ye)
Copyright reserved",missing_marks,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p2_exam_maths,P2,11.0,11.1,,"In the diagram, chords KM, MN and KN are drawn in the circle with centre O.

PNQ is the tangent to the circle at N.

(
<= |
aS N
P

Prove the theorem which states that MNQ =K, (5)

Copyright reserved Please turn over

===== Page 14 =====
Mathematics/P2 14 DBE/November 2017
NSC",missing_marks,CALC,,signature,high,tangent_gradient,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p2_exam_maths,P2,11.0,11.2,,"In the diagram, BC is a diameter of the circle. The tangent at point D on the
circle meets CB produced at A. CD is produced to E such that EA 1 AC.
BD is drawn.
Let C=x.
E
NN
NN
De
A “Sy
1 / ~
| a 2 2/ A _ |
A BS ec
/
\ /",stem,CALC,,signature,high,tangent_gradient,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p2_exam_maths,P2,11.0,11.2.1,1.0,"Give a reason why:
(a) D,=90° (1)
(b) ABDE is a cyclic quadrilateral (1)
() D,=x",ok,EUCL,,signature,high,cyclic_quad,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p2_exam_maths,P2,11.0,11.2.2,3.0,"Prove that:
(a) AD=AE (3)
(b) AADB ||| AACD",ok,EUCL,,struct,medium,STRUCT_EUCL,path_a,False,,,,,,,,,,,,,,,
2017,2017_nov_p2_exam_maths,P2,11.0,11.2.3,,"It is further given that BC = 2AB = 2r.
(a) Prove that AD’ =3r’ (2)
(b) Hence, prove that AADE is equilateral. (4)
[20]
TOTAL: 150
Copyright reserved

===== Page 15 =====
Mathematics/P2 DBE/November 2017
NSC
INFORMATION SHEET: MATHEMATICS
~b+\b? —4ac
X=
2a
A= P(1+ni) A= P(1-ni) A= P(l—i)"" A= P(1+i)""
T, =a+(n-ld S, = 5 [2a+ (nnd
T, =ar”™"" S _ alr” -1) ;re#l S,=—-;-ler<l
""— r-l l-r
past = p04"")
i i
Poa tim LOAF)
h->0 h
nn. nn) X tx, ypty
d= \(x, —x,)7 +(y, -y,)° M2122)
2 2
_ _ v2 7 _
y=mxt+e y-y, =m(x-x,) m= m=tan0
%27~*)
(a)? +(y-2) =P
InAABC: So
snA sinB~ sinC
a* =b* +¢7 —2be.cosA
area KAABC = 5 absinc
sin(a + B) = sina.cosf + cosa.sin 8 sin(a - B) = sina.cos # —cosa.sin 8
coat B) =cosa.cos#—sina.sin B cola —B) =cosa@.cos#+sina.sin #
[ere a-—sin’ a
cos2a@ =41—2sin* a sin2a@ = 2sina.cosa
ls cos” a-l
n 2
Yix > (x, x)
x= ot og? = 1 _
a nh
_ nA) _
P(A) = =) P(A or B) = P(A) + P(B) — P(A and B)
ft
x-x\Ky-y
p=atbx p= ae ko=9)
5 (x—-¥)
Copyright reserved",missing_marks,EUCL,,struct,medium,STRUCT_EUCL,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,1.0,1.1,,Solve for x:,stem,ALG,,signature,high,nsc_solve_x,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,1.0,1.1.1,3.0,x* —-4x+3=0,ok,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,1.0,1.1.2,3.0,5x* —5x+1=0 (correct to TWO decimal places),ok,ALG,,struct,high,STRUCT_ALG,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,1.0,1.1.3,3.0,x’ —3x-10>0,ok,ALG,,struct,medium,STRUCT_ALG,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,1.0,1.1.4,4.0,3Vx =x-4,ok,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,1.0,1.2,6.0,"Solve simultaneously for x and y:
3x-y=2 and 2y+9x*? =-]",ok,ALG,,struct,high,STRUCT_ALG,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,1.0,1.3,,"If 3°*=64 and 5%” =64, calculate, WITHOUT the use of a calculator,
the value of: bap
vs"" (a
[23]",missing_marks,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,1.0,1.1,,"The cumulative frequency graph (ogive) drawn below shows the total number of
food items ordered from a menu over a period of 1 hour.

° TA C | min 8 oom
povmiedHandun oc untied ci eat ontontantcatesioeradfus fenieiies
Mobis fecafest cd osttsstessfsafeatlottoatee’ cafaaHlcd Oanbetie:
-Sogesist et] EEE HE ET ITEE EY al HEEET TEL
=o UGsudi fHsszd/ if ceaffl/cedfdHocatf TT FsedHiIEEETTEGUT

ie) 10 20 30 40 50 60
Number of minutes",stem,STAT,,signature,high,ogive_reading,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,1.0,1.1.1,1.0,"Write down the total number of food items ordered from the menu during
this hour.",ok,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,1.0,1.1.2,1.0,Write down the modal class of the data.,ok,STAT,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,1.0,1.1.3,1.0,How long did it take to order the first 30 food items?,ok,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,1.0,1.1.4,2.0,How many food items were ordered in the last 15 minutes?,ok,STAT,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,1.0,1.1.5,2.0,"Determine the 75"" percentile for the data.",ok,STAT,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,1.0,1.1.6,,"Calculate the interquartile range of the data. (2)

Copyright reserved Please turn over

===== Page 4 =====
Mathematics/P2 4 DBE/November 2018
NSC",missing_marks,STAT,,signature,high,iqr,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,1.0,1.2,,"Reggie works part-time as a waiter at a local restaurant. The amount of money
(in rands) he made in tips over a 15-day period is given below.
C=[e[= [= [=
Pe [ow [oe Pe [os",stem,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,1.0,1.2.1,2.0,"Calculate:
(a) The mean of the data (2)
(b) The standard deviation of the data",ok,STAT,,signature,high,standard_dev,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,1.0,1.2.2,,"Mary also works part-time as a waitress at the same restaurant. Over the
same 15-day period Mary collected the same mean amount in tips as
Reggie, but her standard deviation was R14.
Using the available information, comment on the:
(a) Total amount in tips that they EACH collected over the 15-day
period (1)
(b) Variation that EACH of them received in daily tips over this period (1)
[15]
Copyright reserved Please turn over

===== Page 5 =====
Mathematics/P2 5 DBE/November 2018
NSC",missing_marks,STAT,,signature,high,standard_dev,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,2.0,2.1,,Given the quadratic sequence: 2;3;10;23;...,stem,SEQ,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,2.0,2.1.1,1.0,Write down the next term of the sequence.,ok,SEQ,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,2.0,2.1.2,4.0,"Determine the n"" term of the sequence.",ok,SEQ,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,2.0,2.1.3,2.0,"Calculate the 20"" term of the sequence.",ok,SEQ,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,2.0,2.2,3.0,"Given the arithmetic sequence: 35 ; 28;21;...
Calculate which term of the sequence will have a value of -140.",ok,SEQ,,signature,high,nsc_arithmetic_seq,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,2.0,2.3,,For which value of 1 will the sum of the first » terms of the arithmetic sequence in,missing_marks,SEQ,,signature,high,nsc_arithmetic_seq,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,2.0,2.2,,be equal to the 7” term of the quadratic sequence in,missing_marks,SEQ,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,2.0,2,,"QUESTION 2.1? (6)
[16]
Copyright reserved Please turn over

===== Page 4 =====
Mathematics/P 1 4 DBE/November 2018
NSC",no_sub_markers,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,2.0,2.1,1.0,Write down the fastest average serve speed (in km/h) achieved in this tournament.,ok,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,2.0,2.2,,"Consider the following correlation coefficients:
A. r=0,93 B. r=-0,42 C. r=0,52",stem,STAT,,signature,high,correlation,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,2.0,2.2.1,1.0,Which ONE of the given correlation coefficients best fits the plotted data?,ok,STAT,,signature,high,correlation,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,2.0,2.2.2,1.0,"Use the scatter plot and least squares regression line to motivate your
answer to QUESTION 2.2.1.",ok,STAT,,signature,high,regression,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,2.0,2.3,1.0,"What does the data suggest about the speed of a tennis serve (in km/h) and the height
of a player (in metres)?",ok,STAT,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,2.0,2.4,,"The equation of the regression line is givenas jy = 27,07 + bx.
Explain why, in this context, the least squares regression line CANNOT intersect the
y-axis at (0 ; 27,07). (1)
[5]
Copyright reserved Please turn over

===== Page 6 =====
Mathematics/P2 6 DBE/November 2018
NSC",missing_marks,STAT,,signature,high,regression,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,3.0,3.1,2.0,Calculate the first term of the series.,ok,SEQ,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,3.0,3.2,2.0,Calculate the 8™ term of the series.,ok,SEQ,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,3.0,3.3,,"Given: ¥.3(2)* =5,8125 Calculate the value of n. (4)
k=l

20 k 20 k .",missing_marks,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,3.0,3.4,11.0,"If > 3(2)"" = p, write down >. 24(2)° in terms of p.

tal ici (3)",ok,SEQ,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,3.0,3.1,,Calculate:,stem,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,3.0,3.1.1,2.0,The gradient of KN,ok,AGEO,,signature,high,gradient,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,3.0,3.1.2,2.0,"The size of @, the inclination of KN",ok,AGEO,,signature,high,angle_inclination,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,3.0,3.2,2.0,Show that the gradient of KL is equal to 1.,ok,AGEO,,signature,high,gradient,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,3.0,3.3,2.0,Determine the equation of the straight line KL in the form y=mx+c.,ok,AGEO,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,3.0,3.4,2.0,Calculate the length of KN.,ok,FUNC,,signature,medium,nsc_length,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,3.0,3.5,,It is further given that KN = LM.,stem,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,3.0,3.5.1,5.0,Calculate the possible coordinates of L.,ok,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,3.0,3.5.2,3.0,"Determine the coordinates of L if it is given that KLMN is a
parallelogram.",ok,FUNC,,signature,high,nsc_log_graph,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,3.0,3.6,,"T is apointon KL produced. TM is drawn such that TM=LM. Calculate the
areaof AKIN. (4)
[22]
Copyright reserved Please turn over

===== Page 7 =====
Mathematics/P2 7 DBE/November 2018
NSC",missing_marks,EUCL,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,4.0,4.1,2.0,Is f a function? Motivate your answer.,ok,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,4.0,4.2,2.0,"If R is the reflection of P in the line y =x, write down the coordinates of R. (1)
43 Calculate the value of a.",ok,FUNC,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,4.0,4.4,,"Write down the equation of f' inthe form y=... (3)
[3]

Copyright reserved Please turn over

===== Page 5 =====
Mathematics/P 1 5 DBE/November 2018
NSC",missing_marks,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,4.0,4.1,2.0,Write down the coordinates of F.,ok,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,4.0,4.2,2.0,Calculate the length of FS.,ok,FUNC,,signature,medium,nsc_length,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,4.0,4.3,1.0,Write down the length of HG.,ok,EUCL,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,4.0,4.4,4.0,Give a reason why JH = JK.,ok,EUCL,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,4.0,4.5,,Determine:,stem,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,4.0,4.5.1,4.0,"The distance FJ, with reasons, if it is given that JK = 20",ok,EUCL,,signature,high,with_reasons,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,4.0,4.5.2,1.0,"The equation of the circle with centre G in terms of m and 7 in the

form (x-a)’ +(y—-by =r’",ok,AGEO,,signature,high,circle_equation,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,4.0,4.5.3,,"The coordinates of G, if it is further given that the equation of
tangent JK is x =22 (7)
[18]

Copyright reserved Please turn over

===== Page 8 =====
Mathematics/P2 8 DBE/November 2018
NSC",missing_marks,CALC,,signature,high,tangent_gradient,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,5.0,5.1,1.0,Write down the domain of /.,ok,FUNC,,signature,high,nsc_domain,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,5.0,5.2,2.0,Write down the asymptotes of /.,ok,FUNC,,signature,high,asymptotes,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,5.0,5.3,3.0,"Sketch the graph of f clearly showing all intercepts with the axes and any
asymptotes.",ok,FUNC,,signature,high,asymptotes,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,5.0,5.4,3.0,For which values of x will x.f'(x)>0? (2),ok,FUNC,,signature,medium,nsc_interpret,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,5.0,5.1,,"In the diagram, P(k; 1) is a point in the 2""* quadrant and is V5 units from the
origin. R is a point on the positive x-axis and obtuse ROP =8.
y
P(k; 1)
V5 | ¢
x
O R",stem,EUCL,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,5.0,5.1.1,2.0,Calculate the value of k.,ok,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,5.0,5.1.2,,"Without using a calculator, calculate the value of:
(a) tan@ (1)
(b) cos(180°+ 8) (2)
(c) sin(0 +.60°) in the form 272 (5)
20",missing_marks,TRIG,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,5.0,5.1.3,3.0,"Use a calculator to calculate the value of tan(20-—40°) correct to
ONE decimal place.",ok,TRIG,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,5.0,5.2,,"Prove the following identity: ssn ss — = =2 tan 2x (5)
cosx—sinx cosx+sinx
52°",missing_marks,TRIG,,signature,high,identity_proof,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p2_exam_maths,P2,5.0,5.3,,"Evaluate, without using a calculator: > cos* A (5)
A=38°
[23]
Copyright reserved Please turn over

===== Page 9 =====
Mathematics/P2 9 DBE/November 2018
NSC",missing_marks,TRIG,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,6.0,6.1,2.0,Show that g)=x+1.,ok,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,6.0,6.2,3.0,Calculate the coordinates of A and B.,ok,FUNC,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,6.0,6.3,3.0,Determine the range of f,ok,FUNC,,lexicon,medium,,path_a,False,,,,,,,,,,,,,,,
2018,2018_nov_p1_exam_maths,P1,6.0,6.4,,If MN = 6:,stem,,,unmapped,,,path_a,False,,,,,,,,,,,,,,,
